customer_id,amount,txn_time,merchant,txn_type,channel
1082,4671.14,2025-01-20 09:27:46,unknown,transfer,branch
1088,3825.47,2025-04-24 19:22:48,Amazon,transfer,mobile app
1030,617.63,2025-03-29 12:33:58,JB HiFi,debit,mobile app
1100,802.5,2025-01-02 03:41:24,Woolworths,atm,branch
1067,439.33,2025-03-28 05:56:23,Uber,transfer,branch
1071,1611.95,2025-03-18 07:29:46,Amazon,credit,branch
1091,3389.04,2025-03-06 17:35:19,Uber,debit,mobile app
1037,18405.59,2025-03-12 00:27:00,Woolworths,transfer,online
1052,10934.16,2025-02-19 15:13:41,unknown,transfer,branch
1048,3250.86,2025-03-05 04:27:25,Apple,atm,online
1060,9236.72,2025-01-12 17:33:51,Apple,credit,mobile app
1100,17573.54,2025-01-26 04:45:04,unknown,credit,branch
1098,1361.48,2025-02-26 22:24:46,unknown,debit,branch
1058,429.38,2025-03-10 18:55:25,Amazon,transfer,branch
1081,5495.91,2025-04-16 18:29:37,JB HiFi,atm,branch
1096,266.39,2025-01-24 15:57:50,Uber,debit,mobile app
1027,16189.79,2025-04-25 23:55:41,unknown,credit,branch
1010,5057.98,2025-02-15 15:07:19,Amazon,credit,branch
1074,6709.53,2025-02-21 17:08:45,JB HiFi,atm,online
1048,3448.26,2025-01-05 09:31:34,Apple,transfer,online
1015,4833.0,2025-03-02 05:06:50,Uber,atm,branch
1090,4854.77,2025-01-19 23:53:51,Apple,debit,branch
1079,2105.15,2025-01-09 06:05:51,Amazon,transfer,online
1019,7581.01,2025-01-31 00:22:41,Woolworths,transfer,mobile app
1068,13741.14,2025-04-24 01:11:46,unknown,transfer,branch
1095,2243.28,2025-01-02 15:58:42,Apple,credit,branch
1058,3748.11,2025-02-04 06:35:31,Woolworths,transfer,mobile app
1088,7892.06,2025-01-10 21:31:52,JB HiFi,atm,mobile app
1095,5520.71,2025-04-11 20:20:29,Apple,atm,branch
1077,695.49,2025-03-25 21:53:48,Uber,transfer,mobile app
1046,5625.2,2025-01-25 11:07:40,Apple,transfer,mobile app
1081,12551.48,2025-03-25 06:45:18,unknown,credit,branch
1075,5764.85,2025-02-11 09:36:23,unknown,debit,branch
1083,18733.42,2025-03-06 18:07:33,JB HiFi,credit,online
1003,11437.77,2025-01-23 07:54:25,JB HiFi,credit,branch
1082,17803.74,2025-03-09 09:51:04,Woolworths,debit,online
1057,13983.15,2025-04-09 13:33:40,Apple,transfer,branch
1087,16890.16,2025-03-11 04:58:21,JB HiFi,transfer,branch
1022,8429.43,2025-03-01 16:18:17,Woolworths,debit,mobile app
1033,939.28,2025-03-31 02:13:02,Amazon,credit,mobile app
1067,5596.63,2025-01-26 13:07:24,Apple,atm,mobile app
1015,11804.37,2025-02-22 09:41:01,Apple,transfer,mobile app
1018,12626.49,2025-01-01 07:07:27,Amazon,atm,mobile app
1071,9671.57,2025-05-05 17:57:38,Apple,transfer,mobile app
1054,4942.94,2025-04-19 18:31:00,JB HiFi,transfer,online
1035,4569.03,2025-04-01 21:19:12,Amazon,transfer,mobile app
1071,11494.47,2025-03-10 22:51:23,Apple,atm,online
1062,9783.32,2025-02-14 21:54:31,unknown,credit,branch
1044,9616.16,2025-01-30 01:22:40,JB HiFi,transfer,mobile app
1032,3615.56,2025-03-11 06:03:07,Apple,debit,online
1080,8793.79,2025-03-13 20:16:55,Woolworths,atm,branch
1072,1259.82,2025-03-10 05:13:27,unknown,atm,online
1012,17623.69,2025-04-28 12:27:06,JB HiFi,credit,mobile app
1028,9334.78,2025-04-26 04:43:02,unknown,transfer,mobile app
1026,12510.66,2025-04-21 20:43:49,Amazon,credit,mobile app
1099,4415.3,2025-01-29 01:52:42,Amazon,transfer,online
1021,17071.68,2025-01-12 16:33:47,Amazon,credit,mobile app
1040,14471.86,2025-03-17 16:25:41,Uber,debit,branch
1033,11446.08,2025-04-25 11:18:34,Apple,debit,branch
1073,9770.54,2025-04-21 07:43:55,JB HiFi,debit,online
1028,15272.3,2025-03-16 12:39:25,Apple,atm,branch
1018,1251.05,2025-01-07 19:40:12,Woolworths,credit,mobile app
1038,18976.43,2025-03-08 05:55:41,Amazon,debit,mobile app
1084,14149.93,2025-03-10 18:37:53,JB HiFi,credit,online
1011,9853.7,2025-01-31 09:21:38,Woolworths,transfer,online
1088,8282.33,2025-02-22 08:05:39,Uber,atm,branch
1000,1584.99,2025-02-17 16:42:42,JB HiFi,atm,branch
1084,9336.01,2025-04-22 17:08:54,Apple,atm,mobile app
1059,9657.43,2025-04-12 21:12:36,unknown,debit,mobile app
1027,9329.05,2025-03-12 10:07:21,Amazon,credit,online
1036,8719.1,2025-02-11 11:40:36,Apple,transfer,mobile app
1007,5828.96,2025-05-07 12:58:09,unknown,debit,mobile app
1028,8684.74,2025-03-25 10:10:09,Amazon,credit,online
1059,5724.82,2025-01-09 21:31:13,Woolworths,debit,branch
1030,8059.06,2025-01-03 04:08:48,JB HiFi,debit,branch
1084,16097.38,2025-04-10 19:31:27,Woolworths,credit,branch
1071,13680.75,2025-01-15 16:13:59,Woolworths,credit,mobile app
1086,10589.17,2025-01-03 21:34:51,JB HiFi,transfer,online
1057,5362.98,2025-02-23 21:43:12,Uber,transfer,branch
1088,11391.59,2025-01-21 08:14:12,JB HiFi,atm,online
1048,17773.72,2025-04-14 18:58:40,Woolworths,credit,online
1028,12496.98,2025-02-20 00:36:27,unknown,atm,online
1091,6612.72,2025-01-26 02:31:05,unknown,atm,branch
1016,16400.44,2025-03-09 09:11:59,Apple,transfer,online
1063,11895.47,2025-01-12 15:17:49,Uber,atm,branch
1100,13583.89,2025-04-21 23:06:59,Apple,transfer,online
1022,19853.93,2025-04-11 04:08:50,Amazon,credit,online
1005,19415.95,2025-02-20 21:39:26,Apple,atm,branch
1074,162.72,2025-01-21 18:54:03,unknown,atm,online
1082,9210.1,2025-03-14 08:06:04,Amazon,debit,mobile app
1098,10853.24,2025-03-01 05:07:44,JB HiFi,credit,online
1001,16382.62,2025-04-08 23:13:29,Apple,atm,mobile app
1083,10539.89,2025-01-25 17:00:01,Apple,credit,branch
1068,5346.86,2025-03-23 02:27:46,JB HiFi,transfer,branch
1088,12714.36,2025-03-17 08:34:49,Apple,credit,mobile app
1086,16384.96,2025-03-31 05:45:29,Uber,atm,branch
1072,12475.0,2025-01-27 12:27:58,JB HiFi,credit,branch
1026,13566.05,2025-01-20 19:33:24,Amazon,atm,mobile app
1063,3256.52,2025-03-05 13:16:15,Amazon,credit,mobile app
1063,19062.85,2025-03-03 09:50:55,Uber,transfer,branch
1071,5562.35,2025-02-08 16:51:32,Woolworths,credit,online
1071,3947.13,2025-01-18 06:19:18,Woolworths,debit,online
1064,1692.84,2025-02-28 00:45:33,Uber,debit,online
1074,14747.89,2025-01-15 04:21:04,Apple,transfer,branch
1018,14769.79,2025-04-23 21:37:45,Woolworths,debit,online
1008,1349.26,2025-01-22 15:51:47,unknown,credit,online
1077,15394.75,2025-02-28 08:26:39,JB HiFi,debit,mobile app
1086,7566.55,2025-01-11 23:17:29,Apple,atm,online
1080,2994.44,2025-02-03 21:24:16,Amazon,transfer,branch
1052,17807.97,2025-01-19 19:14:48,Woolworths,credit,branch
1003,16576.24,2025-01-04 20:11:20,JB HiFi,atm,online
1073,4009.44,2025-01-09 20:00:04,Amazon,transfer,branch
1084,7771.88,2025-04-06 08:54:36,Uber,debit,online
1024,18635.67,2025-05-03 06:45:24,Uber,credit,branch
1032,19077.73,2025-03-11 08:45:10,Uber,atm,branch
1064,16423.98,2025-04-28 13:49:41,Uber,atm,branch
1080,6976.28,2025-01-15 23:03:07,Woolworths,atm,online
1016,17494.65,2025-02-19 13:49:20,Amazon,transfer,online
1000,15622.03,2025-02-13 22:24:40,Apple,atm,online
1069,6104.69,2025-04-02 21:40:38,Apple,atm,branch
1085,14947.68,2025-03-01 06:29:40,Amazon,transfer,mobile app
1034,15621.24,2025-04-30 00:48:50,Apple,credit,branch
1017,11596.87,2025-04-26 19:24:48,JB HiFi,atm,online
1060,7883.85,2025-03-09 08:57:47,Apple,atm,online
1077,10560.01,2025-01-21 03:33:56,Amazon,atm,online
1051,1843.17,2025-04-14 20:04:48,JB HiFi,credit,online
1083,8432.89,2025-05-07 22:07:20,Uber,atm,mobile app
1089,3025.8,2025-04-15 03:21:10,Amazon,debit,branch
1071,8466.33,2025-02-08 18:51:39,JB HiFi,debit,mobile app
1003,4761.71,2025-04-14 19:57:51,Uber,atm,mobile app
1079,1655.17,2025-04-11 16:34:13,unknown,atm,online
1017,18808.61,2025-03-17 05:47:05,Uber,credit,branch
1035,13292.34,2025-03-15 21:31:52,Amazon,atm,branch
1031,9154.66,2025-04-15 23:36:24,Uber,debit,online
1047,10353.42,2025-04-19 22:52:06,unknown,debit,online
1081,3174.37,2025-04-29 22:45:58,JB HiFi,credit,branch
1053,13011.37,2025-03-18 04:06:35,Amazon,transfer,online
1093,4008.24,2025-01-26 12:36:08,Woolworths,credit,mobile app
1035,2578.67,2025-03-31 21:36:09,Woolworths,transfer,online
1082,5922.16,2025-03-10 08:47:20,Woolworths,debit,online
1042,2124.74,2025-01-06 22:43:40,Amazon,transfer,online
1032,11606.57,2025-03-10 07:28:59,unknown,credit,online
1042,12073.72,2025-03-22 10:20:42,Amazon,transfer,branch
1058,6711.7,2025-03-01 04:50:23,Woolworths,transfer,online
1095,10867.74,2025-01-29 02:27:19,JB HiFi,credit,mobile app
1000,4950.86,2025-01-10 02:43:14,Woolworths,transfer,branch
1039,11515.9,2025-03-16 06:25:15,Amazon,debit,mobile app
1079,14500.69,2025-03-29 12:56:29,Woolworths,transfer,online
1083,10765.13,2025-02-17 19:41:19,Amazon,debit,mobile app
1077,16796.73,2025-04-20 12:27:57,Amazon,debit,branch
1097,6820.53,2025-04-22 13:08:14,Uber,debit,mobile app
1045,17549.92,2025-04-20 22:52:15,Uber,debit,branch
1040,3629.58,2025-04-05 07:55:09,Amazon,transfer,branch
1014,8259.88,2025-04-23 07:51:52,Apple,atm,online
1068,15428.17,2025-04-24 18:59:00,JB HiFi,debit,online
1035,5374.21,2025-04-25 11:40:59,JB HiFi,transfer,mobile app
1041,2418.04,2025-01-26 21:35:49,JB HiFi,credit,mobile app
1059,12408.12,2025-01-22 18:34:36,Woolworths,credit,mobile app
1039,10141.88,2025-02-11 04:14:07,unknown,atm,online
1045,8182.6,2025-01-05 16:28:01,Woolworths,atm,online
1080,210.74,2025-03-30 07:16:30,Apple,atm,online
1061,16648.62,2025-03-23 17:02:25,Uber,debit,branch
1026,17178.33,2025-04-18 02:48:50,Uber,credit,branch
1024,18247.42,2025-02-22 16:58:37,Apple,credit,branch
1013,7283.98,2025-02-21 18:15:00,Amazon,transfer,branch
1040,9153.21,2025-03-13 06:09:00,Apple,transfer,branch
1029,11910.53,2025-01-28 10:31:53,unknown,debit,mobile app
1065,99.26,2025-04-26 22:54:53,Woolworths,credit,online
1063,8835.53,2025-02-16 11:05:53,unknown,atm,branch
1012,13950.05,2025-02-21 19:52:02,JB HiFi,transfer,mobile app
1029,293.26,2025-04-23 22:16:21,unknown,debit,mobile app
1081,18877.8,2025-05-05 03:14:17,Uber,atm,branch
1064,19057.65,2025-01-17 05:58:34,Apple,transfer,branch
1038,15209.63,2025-04-26 04:15:04,Amazon,transfer,online
1050,13398.86,2025-03-08 04:57:06,JB HiFi,transfer,mobile app
1012,8973.17,2025-01-20 05:19:15,Amazon,atm,online
1017,7597.43,2025-04-14 23:38:40,Amazon,credit,branch
1082,18781.43,2025-01-05 06:04:48,unknown,atm,mobile app
1083,17756.37,2025-03-25 05:52:52,Woolworths,debit,mobile app
1088,424.84,2025-03-09 11:19:11,Amazon,atm,mobile app
1071,11055.71,2025-02-18 04:58:47,unknown,transfer,branch
1086,11771.93,2025-03-01 13:56:25,JB HiFi,debit,mobile app
1053,19643.38,2025-05-07 18:36:07,Apple,credit,mobile app
1070,19067.52,2025-03-18 03:20:40,unknown,transfer,branch
1077,975.75,2025-05-05 01:07:48,unknown,credit,mobile app
1035,19591.36,2025-04-10 16:03:29,unknown,debit,branch
1040,9054.9,2025-02-03 07:19:17,Apple,credit,online
1042,9471.78,2025-01-23 13:40:35,Amazon,transfer,online
1071,7578.7,2025-02-18 09:32:26,JB HiFi,credit,mobile app
1036,14372.58,2025-01-27 00:07:02,unknown,debit,mobile app
1015,13920.49,2025-01-15 06:40:33,unknown,transfer,branch
1083,6251.9,2025-03-13 06:40:19,Apple,debit,branch
1096,14059.94,2025-01-02 20:59:48,Woolworths,debit,branch
1027,2399.21,2025-03-16 19:12:13,Apple,transfer,online
1099,167.61,2025-03-24 13:25:27,Amazon,atm,branch
1021,14773.43,2025-03-14 17:54:54,Uber,credit,mobile app
1000,7883.72,2025-05-03 21:18:00,Woolworths,debit,branch
1066,17382.48,2025-02-05 22:55:57,JB HiFi,transfer,online
1064,5892.07,2025-01-11 14:51:45,Uber,credit,mobile app
1099,287.76,2025-01-15 19:05:27,JB HiFi,atm,branch
1066,6560.1,2025-03-03 23:59:42,Apple,debit,online
1053,8523.94,2025-01-01 22:10:30,Woolworths,transfer,mobile app
1012,2629.37,2025-05-04 17:40:15,Woolworths,atm,online
1093,14821.86,2025-03-23 16:14:45,JB HiFi,debit,mobile app
1029,7283.26,2025-02-16 14:13:21,Uber,debit,online
1074,12626.97,2025-05-02 18:19:45,Woolworths,debit,online
1040,13759.62,2025-04-22 01:54:14,Apple,debit,mobile app
1064,8757.14,2025-03-10 08:43:37,JB HiFi,atm,online
1024,11556.07,2025-01-04 08:57:32,JB HiFi,credit,online
1099,877.2,2025-04-25 14:56:39,Apple,atm,branch
1012,6296.41,2025-01-06 15:21:31,unknown,credit,branch
1012,1380.19,2025-02-23 09:57:46,Uber,atm,mobile app
1071,4782.65,2025-03-04 19:34:44,unknown,debit,mobile app
1049,19665.73,2025-01-29 03:10:03,Amazon,debit,branch
1022,6053.67,2025-02-14 06:24:02,JB HiFi,transfer,mobile app
1054,4041.55,2025-03-01 14:01:42,Amazon,debit,online
1052,16901.08,2025-01-19 14:01:05,unknown,transfer,online
1097,18048.02,2025-02-26 08:13:31,JB HiFi,debit,branch
1086,14419.34,2025-03-10 07:53:03,Woolworths,debit,branch
1060,31.95,2025-03-03 18:10:06,JB HiFi,transfer,branch
1068,1666.0,2025-04-07 09:13:25,Apple,atm,branch
1063,13264.96,2025-01-13 10:37:08,Uber,debit,online
1014,19082.69,2025-02-08 17:43:43,Woolworths,credit,online
1056,7830.48,2025-04-16 05:23:40,Apple,credit,online
1035,6506.15,2025-03-14 12:07:57,JB HiFi,credit,online
1014,3309.47,2025-01-28 07:09:13,unknown,debit,online
1085,18880.35,2025-05-01 09:44:58,unknown,atm,branch
1000,229.56,2025-02-06 03:18:29,unknown,transfer,online
1059,1453.4,2025-01-25 22:14:57,Woolworths,credit,branch
1069,4585.36,2025-01-01 16:54:12,Uber,debit,mobile app
1076,10716.92,2025-02-28 07:50:53,Woolworths,atm,mobile app
1054,3109.38,2025-01-23 16:11:11,Apple,debit,online
1071,5486.74,2025-04-27 03:03:06,unknown,atm,branch
1000,16583.22,2025-04-02 06:40:03,JB HiFi,transfer,online
1006,995.46,2025-03-28 09:25:11,Amazon,debit,branch
1053,9801.96,2025-04-30 17:32:56,unknown,transfer,mobile app
1033,8855.27,2025-03-10 02:19:28,JB HiFi,atm,online
1033,11478.71,2025-05-08 06:38:49,Amazon,transfer,branch
1076,11784.76,2025-04-29 09:46:29,Apple,atm,online
1034,13798.7,2025-02-24 06:26:12,Apple,credit,online
1015,1905.91,2025-03-13 07:05:12,Uber,atm,mobile app
1015,6556.56,2025-01-11 07:02:57,Apple,atm,branch
1027,362.7,2025-03-28 21:42:47,JB HiFi,debit,online
1000,3780.01,2025-03-22 04:32:38,Amazon,atm,branch
1036,11138.96,2025-02-15 07:24:12,unknown,credit,online
1093,8153.07,2025-03-04 21:14:44,unknown,transfer,online
1023,18039.98,2025-03-15 02:10:25,Apple,atm,branch
1090,5413.3,2025-02-10 10:26:17,Apple,debit,mobile app
1042,8461.94,2025-05-03 20:08:00,Woolworths,atm,online
1052,14829.82,2025-03-25 01:56:30,unknown,credit,mobile app
1085,5746.47,2025-04-03 23:58:44,JB HiFi,debit,mobile app
1077,7524.48,2025-01-04 13:05:24,Amazon,debit,branch
1099,19991.51,2025-04-12 23:19:44,Woolworths,transfer,mobile app
1080,10320.03,2025-02-16 22:57:07,unknown,atm,mobile app
1031,16338.36,2025-04-11 20:54:28,Amazon,transfer,branch
1043,16996.36,2025-04-12 12:32:55,unknown,credit,online
1020,4613.89,2025-03-24 01:31:31,Woolworths,transfer,mobile app
1003,15759.87,2025-03-09 14:01:10,Woolworths,atm,mobile app
1039,3196.66,2025-04-26 04:34:18,Uber,debit,online
1095,14369.23,2025-01-12 11:26:16,Uber,atm,online
1047,10167.9,2025-02-07 12:24:26,Amazon,debit,mobile app
1067,7036.42,2025-04-02 07:43:19,JB HiFi,debit,branch
1018,7332.4,2025-02-17 03:06:12,Amazon,debit,branch
1045,17630.24,2025-01-19 00:45:43,Uber,atm,branch
1024,6929.36,2025-01-26 05:22:02,JB HiFi,credit,mobile app
1092,17738.28,2025-03-11 19:04:00,Apple,credit,branch
1091,10738.76,2025-04-27 23:40:56,unknown,credit,mobile app
1022,5710.27,2025-04-30 09:58:16,Uber,debit,branch
1041,7535.4,2025-01-14 15:15:29,Uber,credit,mobile app
1034,3848.4,2025-01-25 23:14:31,unknown,debit,mobile app
1043,18866.32,2025-04-15 00:47:39,Apple,atm,mobile app
1039,16525.94,2025-01-28 11:40:05,unknown,debit,online
1023,15499.24,2025-01-10 00:20:10,Amazon,atm,mobile app
1056,15452.74,2025-03-02 10:58:03,Amazon,credit,online
1031,5811.05,2025-02-02 02:57:07,unknown,credit,mobile app
1055,1515.06,2025-01-27 01:44:05,Uber,transfer,online
1006,10988.48,2025-05-05 12:44:49,Uber,atm,branch
1032,847.17,2025-04-07 01:22:00,Uber,debit,online
1096,16974.36,2025-05-07 11:22:06,Uber,debit,branch
1077,12585.6,2025-02-20 01:23:08,Woolworths,atm,online
1020,19892.04,2025-04-23 07:16:34,Apple,debit,mobile app
1089,5284.95,2025-03-07 14:11:28,Uber,atm,branch
1043,5448.78,2025-03-14 13:24:58,JB HiFi,debit,branch
1079,3203.65,2025-02-16 23:57:30,Woolworths,credit,branch
1088,4443.55,2025-03-14 17:03:51,JB HiFi,atm,mobile app
1039,16102.85,2025-01-18 18:04:56,Uber,atm,branch
1074,995.94,2025-01-25 14:39:58,Amazon,credit,branch
1021,17111.6,2025-02-01 07:02:14,Apple,atm,online
1063,5790.51,2025-03-18 17:28:50,Amazon,transfer,branch
1065,10163.9,2025-04-29 13:37:44,JB HiFi,debit,mobile app
1065,11451.03,2025-02-19 09:48:37,JB HiFi,debit,online
1017,15794.3,2025-01-16 01:05:31,unknown,debit,online
1067,7818.75,2025-01-15 17:43:26,unknown,transfer,mobile app
1083,18863.89,2025-02-14 08:34:03,Uber,atm,online
1006,19017.6,2025-02-21 21:40:35,JB HiFi,debit,online
1048,3147.86,2025-04-28 16:18:03,Woolworths,credit,branch
1042,16314.72,2025-04-26 12:47:47,Uber,transfer,branch
1010,15407.72,2025-05-07 09:34:09,Apple,credit,branch
1096,15539.61,2025-03-23 07:43:11,Apple,atm,mobile app
1056,18304.04,2025-05-04 17:37:55,Amazon,atm,mobile app
1019,17993.11,2025-03-01 01:57:09,unknown,transfer,online
1042,11442.93,2025-02-07 07:17:24,Amazon,debit,online
1045,10091.84,2025-02-02 21:10:56,unknown,atm,online
1006,9943.13,2025-01-28 05:19:23,Amazon,atm,branch
1089,19828.32,2025-04-11 23:15:53,unknown,credit,mobile app
1000,14308.24,2025-02-21 18:24:09,unknown,credit,online
1086,18545.89,2025-01-27 02:50:39,JB HiFi,debit,mobile app
1078,6789.53,2025-03-24 10:16:23,unknown,debit,branch
1092,13650.15,2025-04-12 16:57:38,Uber,debit,mobile app
1006,9082.47,2025-04-21 17:36:51,Uber,transfer,online
1062,747.74,2025-04-18 21:17:49,Uber,transfer,branch
1096,6089.5,2025-04-13 06:13:27,Amazon,transfer,mobile app
1081,6181.22,2025-02-26 14:04:53,Uber,debit,mobile app
1038,16101.75,2025-04-29 13:19:46,Amazon,debit,online
1017,10393.1,2025-01-04 17:44:32,Apple,debit,branch
1075,17636.66,2025-02-10 14:19:15,Apple,debit,online
1096,15309.43,2025-05-08 20:56:30,Woolworths,atm,branch
1086,14510.38,2025-02-11 15:20:35,Woolworths,transfer,mobile app
1012,15043.92,2025-04-27 13:04:42,JB HiFi,credit,online
1021,13173.18,2025-03-16 05:30:10,unknown,credit,branch
1045,3527.12,2025-03-21 05:01:33,Amazon,credit,mobile app
1084,4298.75,2025-03-21 21:51:57,Amazon,credit,online
1008,18565.25,2025-02-01 15:46:32,Uber,credit,online
1012,18606.36,2025-01-28 06:02:40,Uber,debit,online
1046,16854.22,2025-02-12 01:28:22,JB HiFi,credit,mobile app
1024,7035.14,2025-05-03 00:14:35,Uber,credit,mobile app
1013,8687.7,2025-01-03 14:42:46,Amazon,credit,branch
1023,7924.5,2025-04-30 19:46:04,JB HiFi,credit,online
1081,12403.98,2025-02-04 16:54:58,unknown,atm,mobile app
1075,16794.66,2025-01-15 12:26:35,Woolworths,atm,online
1041,353.56,2025-04-14 11:23:54,Apple,transfer,online
1070,727.65,2025-01-20 01:54:35,Apple,transfer,mobile app
1095,18092.81,2025-04-29 11:35:22,JB HiFi,debit,online
1013,14690.39,2025-01-03 22:02:57,Apple,credit,mobile app
1053,604.81,2025-01-15 04:02:36,JB HiFi,credit,branch
1010,6431.57,2025-01-15 03:57:00,Uber,atm,online
1004,17135.77,2025-04-28 16:27:50,Uber,transfer,online
1000,2723.43,2025-03-11 08:33:25,unknown,transfer,online
1042,18110.71,2025-04-30 18:45:41,Woolworths,debit,online
1092,8112.44,2025-04-03 23:48:33,Uber,debit,mobile app
1043,1456.14,2025-02-21 19:48:43,Amazon,debit,branch
1099,17828.42,2025-01-04 21:42:13,Woolworths,credit,branch
1035,8983.41,2025-01-12 11:55:25,Amazon,credit,online
1031,4074.13,2025-03-07 19:31:19,Uber,atm,branch
1064,15870.97,2025-03-24 21:04:45,Amazon,debit,mobile app
1042,18312.3,2025-04-13 16:10:42,JB HiFi,credit,mobile app
1067,15602.32,2025-02-03 09:58:21,Amazon,debit,branch
1045,16924.86,2025-04-07 03:07:20,Woolworths,debit,mobile app
1041,17445.0,2025-03-06 23:59:57,unknown,atm,online
1013,11142.58,2025-03-05 19:24:23,JB HiFi,credit,online
1047,17479.1,2025-01-23 19:38:33,Amazon,transfer,online
1003,6917.09,2025-04-26 12:52:53,unknown,credit,branch
1005,8675.96,2025-01-24 00:39:19,Apple,debit,branch
1029,9651.41,2025-01-14 19:38:40,JB HiFi,atm,online
1014,1486.51,2025-04-08 19:12:03,Woolworths,credit,online
1087,2796.2,2025-05-02 22:28:23,Woolworths,debit,online
1053,14934.64,2025-01-03 01:08:46,Apple,credit,online
1037,6760.14,2025-02-09 01:30:34,Apple,transfer,mobile app
1059,7729.19,2025-02-15 11:53:14,Uber,transfer,online
1094,18523.06,2025-05-03 15:35:57,Uber,transfer,branch
1023,19424.88,2025-04-24 19:10:48,Woolworths,atm,online
1069,3728.82,2025-04-29 05:41:01,Uber,transfer,branch
1011,4082.43,2025-03-10 16:10:03,Apple,atm,branch
1011,8866.01,2025-03-08 18:26:50,Uber,debit,online
1080,11038.19,2025-01-01 01:43:38,Woolworths,atm,mobile app
1017,7323.07,2025-01-03 16:11:40,Woolworths,transfer,mobile app
1087,19227.9,2025-01-25 21:44:35,Amazon,transfer,branch
1058,1614.46,2025-01-16 16:51:36,Woolworths,transfer,online
1052,5928.42,2025-04-01 09:38:06,Uber,credit,mobile app
1096,19467.58,2025-01-09 17:16:57,JB HiFi,atm,mobile app
1055,9975.61,2025-03-30 02:59:17,Uber,atm,online
1076,17998.98,2025-05-01 16:57:35,JB HiFi,credit,branch
1088,13133.94,2025-02-13 15:28:45,Uber,transfer,online
1026,18958.49,2025-02-15 06:09:05,Woolworths,debit,branch
1077,9755.3,2025-01-15 08:13:42,Amazon,transfer,online
1096,3078.28,2025-02-24 12:58:44,Uber,debit,mobile app
1016,9880.13,2025-05-01 21:05:32,Uber,transfer,branch
1007,462.83,2025-04-01 06:51:22,JB HiFi,credit,branch
1078,18373.32,2025-05-01 20:05:05,Amazon,credit,branch
1086,14304.36,2025-01-19 14:23:55,Uber,atm,branch
1049,4435.72,2025-04-28 01:17:25,Woolworths,transfer,online
1075,19853.65,2025-02-04 07:33:54,Woolworths,debit,mobile app
1066,9076.05,2025-04-20 20:53:45,Uber,debit,branch
1092,6887.35,2025-01-14 00:08:39,Woolworths,atm,mobile app
1067,10283.6,2025-04-26 02:06:07,JB HiFi,transfer,mobile app
1054,15554.57,2025-03-31 22:56:45,Amazon,atm,mobile app
1034,2094.72,2025-01-11 23:19:48,Woolworths,debit,branch
1013,2629.31,2025-03-13 00:03:12,Woolworths,transfer,mobile app
1096,18823.04,2025-03-25 19:12:48,Amazon,debit,online
1026,11364.74,2025-03-09 00:40:04,unknown,debit,online
1045,18073.83,2025-04-21 10:08:43,Apple,credit,branch
1006,14998.26,2025-03-19 13:32:03,JB HiFi,transfer,mobile app
1064,34.88,2025-01-03 01:26:38,Woolworths,atm,mobile app
1056,14945.49,2025-01-05 07:04:28,Apple,transfer,branch
1055,8161.28,2025-05-03 21:38:53,Woolworths,debit,online
1097,10331.44,2025-01-19 01:22:47,Apple,credit,mobile app
1060,17752.01,2025-01-17 17:28:34,Apple,transfer,branch
1073,5084.36,2025-01-07 22:10:12,Woolworths,atm,online
1020,9568.36,2025-03-14 19:09:41,Uber,credit,branch
1026,720.55,2025-04-21 16:40:25,unknown,transfer,mobile app
1008,19069.71,2025-03-23 22:09:42,Apple,debit,branch
1055,8885.98,2025-02-05 17:58:26,Uber,debit,branch
1076,9385.64,2025-01-01 15:06:57,JB HiFi,atm,online
1069,4989.3,2025-02-27 16:18:18,Apple,debit,branch
1027,382.73,2025-01-06 23:18:25,JB HiFi,transfer,mobile app
1033,9870.92,2025-02-11 22:57:04,JB HiFi,debit,mobile app
1004,5032.4,2025-02-27 16:57:36,Woolworths,atm,branch
1068,7953.73,2025-01-02 09:30:46,Amazon,transfer,mobile app
1066,11418.33,2025-04-27 21:37:31,Uber,transfer,branch
1055,16135.46,2025-03-06 19:32:49,Apple,transfer,mobile app
1069,10579.52,2025-02-11 21:22:18,JB HiFi,transfer,mobile app
1066,12559.76,2025-04-24 16:07:19,unknown,credit,mobile app
1099,13337.39,2025-02-25 00:19:57,unknown,debit,online
1076,14206.05,2025-01-20 16:04:12,Uber,debit,online
1034,14391.69,2025-03-19 14:39:09,Amazon,atm,branch
1046,237.18,2025-03-01 08:05:29,Apple,credit,online
1061,6735.07,2025-04-26 21:03:30,JB HiFi,credit,online
1074,15076.69,2025-04-21 18:39:28,Woolworths,credit,branch
1090,13524.13,2025-04-26 17:53:28,Amazon,transfer,online
1074,16588.34,2025-03-19 16:43:02,unknown,debit,mobile app
1051,9635.51,2025-03-04 14:31:05,Uber,transfer,branch
1041,13710.17,2025-05-03 04:44:47,Woolworths,debit,mobile app
1038,18731.1,2025-04-25 17:39:57,Woolworths,credit,branch
1011,6678.89,2025-05-08 12:40:21,unknown,transfer,branch
1069,16691.41,2025-01-15 21:09:03,Woolworths,credit,mobile app
1017,16171.22,2025-01-05 12:12:40,Woolworths,transfer,mobile app
1022,3914.1,2025-03-18 11:18:25,Woolworths,debit,branch
1033,2937.65,2025-04-26 04:16:47,unknown,credit,online
1087,1170.35,2025-04-12 05:34:19,Apple,credit,mobile app
1084,2278.15,2025-02-13 09:07:44,Uber,atm,branch
